employee_id,first_name,last_name,email,age,salary,department,hire_date,active,performance_score
592,Liam,Davis,liam.rodriguez@business.org,29,63672.19,Sales,2020-04-18,True,4.8
593,Yara,Anderson,xander.lee@corp.com,62,66828.68,Engineering,2023-09-14,True,3.4
594,Rachel,Lee,tara.martin@business.org,60,91288.05,Sales,2021-07-22,False,4.7
595,Casey,Rodriguez,olivia.brown@business.org,22,54193.56,Operations,2019-06-09,True,4.1
596,Blake,Anderson,jack.smith@corp.com,24,75270.81,Operations,2019-06-27,True,3.4
597,Noah,Rodriguez,kate.clark@firm.co,34,83978.8,Engineering,2020-04-13,True,1.0
598,Tara,Perez,maya.sanchez@enterprise.net,49,51757.75,Sales,2022-11-11,False,4.1
599,Xander,Smith,olivia.hernandez@corp.com,46,48547.57,Engineering,2022-04-08,True,3.8
600,Eve,Sanchez,alex.clark@firm.co,54,61993.16,HR,2019-03-25,True,3.5
601,Drew,Anderson,eve.martinez@enterprise.net,59,55767.41,Finance,2021-11-05,True,4.0
602,Drew,Martinez,tara.thompson@business.org,27,88046.65,HR,2017-01-09,False,3.1
603,Henry,Perez,peter.hernandez@business.org,53,44964.63,Finance,2017-10-18,True,3.8
604,Blake,Moore,maya.hernandez@enterprise.net,42,66369.43,Operations,2021-03-30,True,4.7
605,Frank,Garcia,xander.thompson@corp.com,37,115920.97,HR,2017-06-16,True,2.5
606,Zoe,Williams,sam.sanchez@business.org,42,73261.13,Sales,2024-02-28,True,3.8
607,Zoe,Anderson,kate.gonzalez@enterprise.net,32,76585.8,Finance,2016-02-13,True,2.9
608,Frank,Lopez,alex.sanchez@corp.com,58,88213.65,HR,2016-01-08,False,3.7
609,Casey,Jackson,liam.brown@firm.co,57,55741.02,Marketing,2018-04-25,True,4.1
610,Noah,Martinez,grace.jackson@firm.co,56,43371.61,Finance,2024-05-16,True,1.2
611,Alice,Lee,frank.perez@firm.co,40,68530.23,Engineering,2017-04-27,True,3.6
612,Frank,Wilson,alice.white@corp.com,41,70308.08,Operations,2023-02-17,True,1.9
613,Xander,Thompson,wendy.miller@corp.com,39,32635.78,Operations,2020-09-12,True,3.7
614,Drew,Rodriguez,zoe.martinez@company.com,62,72501.44,Sales,2016-12-04,False,2.9
615,Kate,Anderson,alex.sanchez@corp.com,35,86397.01,HR,2017-11-12,True,4.1
616,Zoe,Martinez,victor.thomas@business.org,36,46741.04,HR,2023-11-23,True,1.5
617,Drew,Miller,uma.martinez@business.org,52,73711.12,Engineering,2024-08-01,True,3.5
618,Noah,Gonzalez,ivy.perez@business.org,22,82845.27,HR,2023-04-21,True,2.1
619,Zoe,Thomas,wendy.wilson@corp.com,24,76733.56,HR,2020-01-03,True,4.4
620,Victor,Brown,charlie.anderson@firm.co,37,78620.12,Engineering,2021-03-20,True,4.7
621,Blake,Davis,peter.jackson@corp.com,44,60104.0,Engineering,2016-11-22,False,5.0
622,Xander,Gonzalez,rachel.taylor@corp.com,32,42449.91,Marketing,2021-11-29,True,4.2
623,Zoe,Jackson,rachel.johnson@enterprise.net,33,56057.07,Operations,2016-09-22,True,4.0
624,Henry,Lopez,wendy.sanchez@firm.co,31,53278.86,Marketing,2019-07-14,False,1.9
625,Ivy,Jackson,tara.lee@company.com,53,63394.82,Engineering,2018-10-27,True,2.3
626,Frank,Martinez,diana.harris@business.org,37,86865.42,Operations,2017-11-21,True,2.9
627,Zoe,Thompson,victor.perez@enterprise.net,29,38763.2,Operations,2018-01-12,True,4.1
628,Wendy,Martinez,frank.lee@firm.co,59,67885.0,Finance,2017-10-12,True,4.7
629,Diana,Smith,bob.jackson@corp.com,33,43731.97,Operations,2025-02-14,True,1.8
630,Maya,Clark,yara.hernandez@corp.com,45,50199.06,Finance,2023-11-27,True,4.7
631,Blake,Perez,diana.smith@company.com,49,76174.82,Operations,2021-05-06,True,3.8
632,Bob,Gonzalez,ivy.davis@firm.co,29,41201.1,Finance,2018-07-30,True,3.4
633,Blake,Rodriguez,xander.taylor@firm.co,49,79684.89,Sales,2025-08-25,True,1.8
634,Peter,Smith,sam.thompson@firm.co,57,37956.71,Operations,2016-09-08,True,1.2
635,Henry,Jackson,henry.anderson@enterprise.net,47,78339.61,Marketing,2024-09-07,True,3.3
636,Grace,Perez,maya.anderson@firm.co,29,34009.37,Finance,2016-06-22,True,3.6
637,Alex,Harris,wendy.taylor@business.org,49,52643.75,Finance,2024-01-29,True,1.8
638,Drew,White,liam.smith@corp.com,49,102929.89,Operations,2020-06-02,False,3.2
639,Olivia,Johnson,diana.martinez@corp.com,58,99170.93,Operations,2018-12-23,True,4.4
640,Liam,Martin,drew.williams@company.com,62,56749.51,Finance,2020-10-28,True,4.3
641,Jack,White,alex.white@business.org,57,72799.21,Engineering,2024-09-19,False,4.7
642,Alex,Thomas,liam.martinez@enterprise.net,48,89081.36,HR,2024-12-27,True,2.5
643,Zoe,Clark,olivia.sanchez@business.org,38,78625.92,Operations,2022-10-04,True,2.3
644,Blake,Martinez,quinn.thomas@enterprise.net,30,59530.72,Operations,2023-03-22,True,4.0
645,Henry,Harris,peter.brown@corp.com,54,50027.29,Sales,2021-07-20,False,2.7
646,Henry,Sanchez,xander.thompson@corp.com,41,82362.06,HR,2024-10-23,True,1.4
647,Alice,Davis,kate.williams@enterprise.net,34,87614.07,Marketing,2018-11-17,True,2.1
648,Victor,Martin,bob.sanchez@company.com,49,99314.04,Operations,2025-04-14,False,2.7
649,Grace,Sanchez,alice.hernandez@company.com,50,31255.01,Operations,2017-08-01,True,2.2
650,Maya,Lopez,victor.sanchez@business.org,34,39937.5,Operations,2021-05-25,True,2.3
651,Kate,Davis,drew.white@business.org,56,88238.47,HR,2021-03-19,True,2.2
652,Ivy,Lee,quinn.garcia@firm.co,27,33969.39,Sales,2018-10-28,True,1.2
653,Blake,Miller,frank.hernandez@firm.co,39,89771.0,Finance,2018-05-08,True,3.5
654,Charlie,Martin,noah.anderson@business.org,26,60701.35,Finance,2019-11-12,True,3.4
655,Yara,Rodriguez,zoe.gonzalez@business.org,46,54581.72,Engineering,2022-06-30,True,3.6
656,Ivy,Perez,frank.lee@corp.com,23,69108.57,Engineering,2017-09-23,False,1.8
657,Liam,Harris,maya.smith@firm.co,31,38092.63,Operations,2019-01-03,True,2.2
658,Uma,White,casey.miller@corp.com,51,81480.3,Sales,2025-01-23,True,3.5
659,Quinn,Harris,sam.wilson@corp.com,26,98792.74,Finance,2017-01-12,True,3.4
660,Maya,Perez,alice.thompson@business.org,54,82411.52,HR,2016-07-05,True,3.0
661,Victor,Perez,grace.rodriguez@company.com,22,60069.83,HR,2023-09-29,True,2.4
662,Alex,Clark,sam.brown@firm.co,39,34239.29,Sales,2018-07-12,True,4.7
663,Rachel,Jones,frank.lopez@enterprise.net,53,35008.25,Engineering,2020-03-01,True,2.4
664,Kate,Lee,grace.anderson@company.com,32,38407.13,HR,2020-10-13,True,2.8
665,Alice,Brown,ivy.perez@corp.com,42,64754.43,Marketing,2025-08-03,True,3.7
666,Diana,Lee,quinn.lee@enterprise.net,47,67268.0,Sales,2023-06-12,True,3.2
667,Casey,Lee,tara.gonzalez@firm.co,46,82368.87,Marketing,2016-03-03,True,2.4
668,Ivy,Johnson,maya.jackson@company.com,43,29079.42,Marketing,2018-05-05,True,2.7
669,Frank,Martinez,liam.lopez@corp.com,48,91224.2,Engineering,2016-09-10,True,4.2
670,Sam,Sanchez,tara.garcia@enterprise.net,34,78888.13,Finance,2019-11-24,True,2.1
671,Ivy,Anderson,drew.martin@firm.co,54,58463.27,Sales,2022-07-02,True,1.6
672,Bob,Johnson,charlie.perez@business.org,55,41204.77,Finance,2023-07-11,False,2.3
673,Diana,Jackson,kate.brown@business.org,62,89982.81,Operations,2025-05-01,True,4.4
674,Tara,Lopez,jack.brown@business.org,56,58998.12,HR,2016-11-30,True,1.4
675,Noah,White,liam.thompson@business.org,22,64599.62,HR,2018-12-26,True,5.0
676,Liam,Jones,quinn.gonzalez@corp.com,42,72672.24,Sales,2019-12-25,True,3.2
677,Xander,Williams,tara.jones@firm.co,27,46736.02,Engineering,2019-12-04,True,4.9
678,Zoe,Martinez,maya.wilson@business.org,49,59356.39,HR,2017-11-16,True,4.8
679,Kate,Hernandez,peter.lee@firm.co,38,82306.34,HR,2023-02-10,True,2.8
680,Noah,White,wendy.lee@business.org,26,80281.92,Finance,2018-10-23,False,1.8
681,Tara,Wilson,rachel.garcia@corp.com,52,80462.14,HR,2023-10-22,True,1.7
682,Quinn,Garcia,jack.jones@business.org,26,41896.4,Engineering,2018-02-24,False,2.0
683,Diana,Miller,kate.clark@corp.com,59,60268.39,HR,2025-04-21,True,3.8
684,Maya,Jones,tara.johnson@enterprise.net,24,57072.12,HR,2021-09-03,True,2.1
685,Casey,Sanchez,alice.thomas@business.org,44,73503.58,Marketing,2023-01-10,True,2.4
686,Sam,Moore,grace.clark@corp.com,58,71713.16,Engineering,2018-05-13,True,2.8
687,Grace,Lopez,rachel.taylor@corp.com,58,68108.55,HR,2025-09-14,True,4.7
688,Ivy,Taylor,noah.perez@corp.com,31,114314.68,Operations,2023-12-11,False,1.8
689,Bob,Taylor,noah.thompson@corp.com,31,59183.88,Operations,2024-09-25,True,1.0
690,Wendy,Rodriguez,peter.garcia@company.com,40,56843.54,Engineering,2022-08-12,True,1.2
691,Noah,Clark,sam.smith@business.org,38,41865.01,Engineering,2016-12-18,True,4.6
692,Alice,Garcia,jack.johnson@enterprise.net,42,34243.05,HR,2021-03-24,True,3.6
693,Quinn,Rodriguez,henry.moore@enterprise.net,35,40593.65,HR,2021-09-30,True,2.1
694,Drew,Clark,frank.harris@corp.com,30,50626.36,Engineering,2018-03-14,True,1.7
695,Zoe,Thomas,sam.white@corp.com,22,91201.46,Finance,2021-04-11,True,2.2
696,Rachel,Sanchez,rachel.taylor@company.com,34,65783.28,Finance,2021-02-28,True,1.5
697,Victor,Martinez,sam.brown@enterprise.net,25,68866.61,Engineering,2019-02-19,True,4.8
698,Xander,White,yara.moore@enterprise.net,22,63074.53,Engineering,2023-06-18,False,4.1
699,Xander,Hernandez,rachel.clark@company.com,61,72306.02,Finance,2019-11-26,True,2.8
700,Xander,Sanchez,yara.white@corp.com,53,93041.44,Finance,2025-07-15,True,4.5
701,Victor,Brown,rachel.miller@corp.com,55,25121.38,Operations,2017-06-11,True,2.0
702,Grace,Anderson,diana.white@business.org,49,89366.75,Marketing,2017-10-25,False,3.9
703,Liam,Williams,jack.johnson@corp.com,52,14699.23,Finance,2024-12-08,True,4.4
704,Noah,Jones,ivy.lopez@company.com,29,65564.05,Finance,2024-09-11,False,2.4
705,Charlie,Harris,olivia.brown@business.org,60,108838.15,Sales,2019-07-18,True,4.0
706,Victor,Davis,grace.sanchez@firm.co,47,78613.16,Operations,2022-07-08,True,2.2
707,Drew,Perez,wendy.lopez@firm.co,55,72461.18,Operations,2017-07-25,True,2.2
708,Kate,White,uma.wilson@business.org,24,105038.92,HR,2016-05-27,False,1.4
709,Tara,Perez,tara.jones@business.org,33,50938.74,Marketing,2019-06-09,True,2.8
710,Kate,Gonzalez,alex.miller@company.com,22,73679.35,Marketing,2019-03-04,True,3.9
711,Victor,Sanchez,sam.lopez@firm.co,26,76562.34,Engineering,2021-10-21,True,4.8
712,Blake,Moore,ivy.martin@firm.co,51,54551.96,Sales,2021-10-23,True,3.4
713,Diana,Lopez,frank.hernandez@enterprise.net,51,56317.8,HR,2016-07-24,True,4.5
714,Xander,Williams,jack.jackson@enterprise.net,38,54124.41,Marketing,2022-08-10,True,4.3
715,Casey,Sanchez,blake.taylor@company.com,44,66746.3,Finance,2023-03-04,False,1.7
716,Jack,Gonzalez,eve.harris@corp.com,36,75933.83,Finance,2018-11-28,True,2.9
717,Quinn,Smith,drew.johnson@enterprise.net,58,67464.61,Finance,2023-07-12,True,1.5
718,Jack,Rodriguez,blake.lee@business.org,42,79189.24,HR,2020-08-10,True,3.7
719,Victor,Moore,wendy.jones@business.org,35,25617.05,Operations,2021-03-06,True,4.8
720,Noah,Brown,eve.thompson@enterprise.net,23,60634.98,Operations,2019-04-06,True,1.5
721,Kate,Anderson,alex.davis@corp.com,32,44531.61,Marketing,2025-08-27,True,3.9
722,Maya,Lopez,peter.jones@firm.co,60,71034.45,Operations,2022-10-12,True,3.5
723,Wendy,Perez,uma.rodriguez@corp.com,59,70738.35,HR,2023-09-30,False,3.3
724,Jack,White,maya.anderson@company.com,55,62687.56,Engineering,2021-02-21,False,2.6
725,Rachel,Perez,uma.sanchez@company.com,59,75205.58,Engineering,2020-01-12,True,2.4
726,Eve,Rodriguez,maya.taylor@enterprise.net,55,84956.25,Operations,2024-07-06,False,1.2
727,Grace,Jackson,wendy.lopez@corp.com,39,63789.59,Sales,2019-06-11,True,1.9
728,Noah,Gonzalez,peter.hernandez@firm.co,51,43966.1,Engineering,2024-11-23,True,1.1
729,Victor,Clark,alice.harris@company.com,36,33374.85,Marketing,2020-01-25,True,3.3
730,Maya,Lee,xander.anderson@enterprise.net,48,65722.2,Marketing,2022-05-29,True,1.4
731,Victor,Lopez,blake.williams@firm.co,55,69837.33,Operations,2021-11-23,True,4.5
732,Xander,Brown,maya.miller@corp.com,59,45609.52,Marketing,2024-05-24,False,3.1
733,Casey,Perez,alex.miller@corp.com,54,79515.34,Finance,2016-09-14,True,3.8
734,Frank,Davis,ivy.hernandez@enterprise.net,45,55820.86,Finance,2019-12-14,False,2.6
735,Tara,Thomas,kate.moore@firm.co,36,31871.34,Marketing,2022-10-26,True,3.2
736,Sam,Smith,eve.jackson@corp.com,51,90128.73,Operations,2015-11-19,True,4.8
737,Jack,Martin,zoe.hernandez@company.com,63,87879.76,Engineering,2019-09-04,False,1.3
738,Maya,Moore,bob.brown@corp.com,38,24688.01,Engineering,2016-08-03,True,2.0
739,Rachel,Hernandez,alice.brown@business.org,26,53747.99,Sales,2016-10-23,True,4.1
740,Alex,Martin,olivia.anderson@company.com,50,52968.33,HR,2019-04-06,True,1.4
741,Alice,Davis,noah.miller@business.org,25,97789.77,Sales,2022-11-26,True,1.3
742,Jack,Lee,casey.lee@enterprise.net,31,63014.15,Operations,2017-12-03,True,2.4
743,Jack,Williams,frank.rodriguez@company.com,38,35082.44,Operations,2020-09-28,True,1.4
744,Grace,Lee,uma.lopez@enterprise.net,31,82642.1,Operations,2021-06-24,True,3.3
745,Noah,Clark,charlie.lopez@business.org,38,40384.49,HR,2019-05-24,False,1.9
746,Zoe,Anderson,bob.gonzalez@enterprise.net,41,59793.19,Engineering,2020-04-14,True,4.6
747,Sam,Thompson,xander.thompson@business.org,45,49604.62,Marketing,2017-01-27,True,4.1
748,Tara,Martinez,noah.lee@company.com,26,53790.9,Finance,2022-12-24,True,3.8
749,Uma,Lee,wendy.brown@company.com,55,83745.16,Sales,2017-03-19,False,3.5
750,Kate,Wilson,grace.thomas@company.com,27,95426.6,Sales,2021-11-24,True,4.5
751,Olivia,Brown,eve.jackson@business.org,23,39512.63,Engineering,2017-01-04,True,1.9
752,Olivia,Jones,quinn.perez@corp.com,34,77521.53,HR,2020-07-24,True,4.5
753,Olivia,Johnson,alice.smith@enterprise.net,64,50344.93,Sales,2018-01-24,True,4.2
754,Victor,Johnson,alex.brown@corp.com,64,50966.56,HR,2020-07-16,True,4.0
755,Grace,Martinez,wendy.jones@corp.com,32,74812.72,Sales,2019-02-16,True,3.2
756,Quinn,Thomas,charlie.davis@corp.com,44,44441.94,Operations,2016-01-16,True,2.0
757,Peter,Brown,charlie.white@company.com,37,74412.05,Marketing,2025-05-26,True,2.7
758,Zoe,Brown,diana.hernandez@enterprise.net,52,79602.27,Engineering,2020-04-20,True,4.2
759,Casey,Davis,casey.martinez@business.org,32,56349.35,HR,2024-05-27,False,1.1
760,Zoe,Moore,maya.harris@business.org,37,91541.56,Engineering,2022-10-25,False,4.1
761,Xander,Jones,uma.perez@business.org,29,39543.51,Operations,2024-12-13,True,2.0
762,Frank,Gonzalez,charlie.taylor@firm.co,25,91908.12,Operations,2021-06-01,False,1.6
763,Victor,Anderson,alice.martin@business.org,61,26120.25,Finance,2018-08-08,True,1.5
764,Charlie,Lopez,olivia.lopez@business.org,25,118994.28,Engineering,2016-11-11,True,1.1
765,Jack,Perez,uma.white@business.org,46,56875.96,HR,2023-03-28,True,3.1
766,Quinn,White,drew.wilson@firm.co,24,41753.86,HR,2018-02-12,True,1.9
767,Victor,Thompson,victor.anderson@business.org,53,60346.56,Operations,2017-11-04,True,5.0
768,Uma,Moore,charlie.brown@business.org,24,44070.44,Finance,2023-02-17,False,3.3
769,Tara,Wilson,yara.brown@firm.co,48,72739.31,Finance,2016-09-25,True,1.6
770,Kate,Jackson,xander.gonzalez@enterprise.net,50,92353.15,Sales,2022-03-02,False,3.8
771,Charlie,White,noah.hernandez@business.org,53,45130.88,HR,2021-01-30,True,4.6
772,Alex,White,henry.rodriguez@company.com,40,76587.98,Engineering,2021-09-30,True,4.0
773,Yara,Jones,henry.moore@firm.co,42,34345.29,Finance,2019-12-01,True,1.3
774,Henry,Wilson,tara.white@firm.co,26,85659.09,Operations,2019-09-13,True,4.6
775,Victor,Lee,jack.harris@company.com,39,73324.73,Engineering,2025-08-07,True,4.2
776,Jack,Brown,blake.perez@enterprise.net,49,86523.67,Finance,2017-11-06,True,1.6
777,Henry,Clark,grace.taylor@firm.co,63,62553.06,HR,2016-05-17,True,1.2
778,Zoe,Thomas,quinn.miller@corp.com,43,56296.87,Finance,2022-10-03,True,3.2
779,Grace,Martin,jack.lee@company.com,42,81322.35,HR,2022-12-04,True,1.6
780,Eve,Wilson,zoe.sanchez@business.org,27,38839.03,Finance,2022-06-27,True,4.3
781,Alice,Rodriguez,peter.gonzalez@company.com,22,30143.51,Sales,2024-08-31,True,2.4
782,Bob,Johnson,henry.thomas@firm.co,26,64900.76,Operations,2021-03-26,True,4.7
783,Henry,Thompson,charlie.taylor@company.com,62,57208.07,Finance,2018-02-25,True,3.3
784,Peter,Lopez,liam.hernandez@business.org,33,76076.67,Sales,2017-04-23,True,1.7
785,Tara,Miller,maya.clark@firm.co,47,86831.03,Operations,2016-07-01,False,1.6
786,Blake,Anderson,noah.lopez@firm.co,55,75660.28,Sales,2021-11-15,True,3.3
787,Yara,Anderson,victor.garcia@corp.com,35,85238.07,Engineering,2024-11-08,False,4.0
788,Charlie,Davis,yara.williams@company.com,47,71421.05,HR,2019-06-28,True,4.1
789,Olivia,Lopez,sam.williams@company.com,48,74891.91,Operations,2023-09-15,False,2.1
790,Noah,Brown,ivy.miller@company.com,30,62666.86,Finance,2020-05-13,False,1.8
791,Casey,Perez,drew.johnson@corp.com,47,74300.91,Finance,2022-03-10,True,1.1
792,Uma,Lopez,quinn.martinez@firm.co,43,68333.06,Marketing,2021-09-28,True,3.7
793,Sam,Moore,yara.wilson@corp.com,51,71503.54,Finance,2023-04-04,True,1.3
794,Grace,Lee,wendy.gonzalez@company.com,64,61665.52,HR,2019-04-11,True,2.7
795,Wendy,Lopez,uma.moore@firm.co,38,81178.58,HR,2022-09-09,True,3.4
796,Wendy,Johnson,tara.jones@enterprise.net,47,50790.95,Finance,2023-08-29,True,4.7
797,Maya,Gonzalez,charlie.martinez@company.com,57,64633.02,Operations,2017-05-04,True,2.2
798,Peter,Rodriguez,quinn.miller@business.org,22,91235.68,Sales,2018-01-17,True,2.0
799,Maya,Miller,rachel.hernandez@corp.com,29,46025.56,Marketing,2023-07-30,True,3.6
800,Henry,Brown,sam.lee@company.com,56,21763.09,HR,2020-02-11,True,3.5
801,Eve,Clark,jack.thompson@corp.com,36,72329.14,Marketing,2017-06-10,False,2.3
802,Uma,Anderson,xander.davis@company.com,43,59860.91,Marketing,2023-06-21,True,4.7
803,Wendy,Williams,henry.williams@corp.com,35,85217.24,HR,2023-01-28,True,4.4
804,Alice,Perez,diana.anderson@firm.co,47,62389.7,Sales,2017-06-17,True,1.9
805,Casey,Miller,tara.johnson@enterprise.net,49,52913.22,Sales,2022-12-29,True,2.0
806,Yara,Lee,victor.white@business.org,44,63483.65,HR,2015-12-03,False,3.0
807,Blake,Lee,diana.smith@business.org,35,86861.37,Finance,2022-09-24,False,4.1
808,Yara,Martin,wendy.smith@business.org,45,76507.39,Operations,2023-05-23,False,1.2
809,Casey,Smith,peter.lopez@firm.co,23,16321.95,Operations,2023-02-20,True,3.8
810,Diana,Johnson,quinn.sanchez@enterprise.net,47,68715.35,Finance,2023-06-08,True,3.6
811,Yara,Sanchez,frank.lopez@business.org,35,69715.24,Marketing,2016-05-06,True,1.9
812,Noah,Hernandez,xander.harris@enterprise.net,28,64635.0,Operations,2022-11-28,True,3.7
813,Henry,Davis,xander.brown@company.com,24,52782.2,Finance,2016-04-30,False,4.8
814,Frank,Jones,kate.sanchez@corp.com,44,88890.64,Marketing,2018-10-09,True,1.2
815,Zoe,Sanchez,ivy.taylor@company.com,64,89880.68,Operations,2021-09-18,True,2.3
816,Wendy,Jackson,ivy.thompson@firm.co,39,20936.79,Operations,2023-12-17,True,2.8
817,Quinn,Miller,uma.williams@corp.com,59,49040.81,Finance,2016-12-21,True,4.6
818,Olivia,Williams,olivia.taylor@enterprise.net,56,62105.39,Operations,2024-07-06,True,4.8
819,Bob,Clark,bob.thomas@firm.co,36,83970.16,Sales,2024-05-12,True,2.8
820,Rachel,Harris,frank.lopez@business.org,46,65697.06,Sales,2024-10-29,True,4.0
821,Henry,Moore,ivy.harris@company.com,58,51328.12,Sales,2018-02-16,True,3.1
822,Drew,Miller,casey.jackson@company.com,49,79190.67,Finance,2018-04-08,True,3.2
823,Blake,Jackson,henry.white@firm.co,31,60773.28,Operations,2020-03-08,True,2.1
824,Diana,Miller,alice.johnson@company.com,60,62651.98,Marketing,2018-10-28,True,1.9
825,Olivia,Clark,henry.johnson@corp.com,38,64456.83,Operations,2025-08-19,False,2.2
826,Eve,Davis,liam.gonzalez@business.org,60,76486.17,Marketing,2017-02-19,True,3.2
827,Zoe,Hernandez,frank.johnson@firm.co,43,58829.01,Operations,2016-02-05,True,1.1
828,Olivia,Harris,zoe.thompson@corp.com,47,78738.93,Sales,2019-08-21,True,4.6
829,Victor,Jones,henry.hernandez@business.org,46,63538.62,Operations,2025-03-26,True,1.6
830,Quinn,Sanchez,noah.white@enterprise.net,38,43659.67,Operations,2016-03-13,False,1.9
831,Rachel,Martin,ivy.clark@company.com,34,64264.47,Sales,2020-04-19,True,3.1
832,Tara,Smith,sam.lopez@company.com,41,44695.73,Finance,2021-07-18,True,3.8
833,Kate,Rodriguez,quinn.perez@company.com,46,65819.74,Finance,2018-09-30,True,1.4
834,Yara,Jones,frank.davis@firm.co,25,81589.48,Operations,2022-03-04,True,2.3
835,Casey,Jones,bob.gonzalez@company.com,31,43527.42,Operations,2020-03-09,True,4.9
836,Olivia,Moore,casey.anderson@enterprise.net,24,72285.47,Marketing,2015-10-30,True,2.0
837,Tara,Rodriguez,yara.martinez@enterprise.net,62,48419.25,Operations,2019-04-07,True,2.3
838,Alex,Sanchez,charlie.moore@corp.com,39,69034.01,Engineering,2015-12-19,True,4.3
839,Xander,Garcia,alice.lopez@business.org,57,82204.08,Marketing,2022-08-17,True,1.2
840,Casey,Brown,jack.jackson@enterprise.net,43,22409.74,Finance,2020-03-15,False,2.9
841,Quinn,Perez,xander.martin@business.org,55,42710.48,HR,2023-08-28,True,2.5
842,Noah,Smith,olivia.lopez@firm.co,29,57620.41,Finance,2017-02-19,True,2.3
843,Alex,Jones,peter.harris@business.org,61,71300.81,Finance,2019-12-23,True,2.1
844,Drew,Smith,xander.moore@business.org,40,61672.33,Operations,2022-07-26,True,1.4
845,Rachel,Lopez,eve.smith@corp.com,63,64082.38,Operations,2021-03-31,True,2.3
846,Olivia,Sanchez,alice.davis@firm.co,62,105859.69,HR,2023-03-21,True,1.2
847,Casey,Sanchez,liam.lee@company.com,58,40750.85,Operations,2017-04-18,True,4.1
848,Frank,Davis,kate.smith@corp.com,27,87709.7,Operations,2019-03-29,True,2.6
849,Xander,Jackson,blake.white@enterprise.net,47,58000.44,Finance,2024-04-08,True,2.8
850,Blake,Hernandez,diana.miller@firm.co,55,75989.5,Marketing,2025-02-06,True,4.6
851,Peter,Smith,henry.wilson@corp.com,27,107578.93,HR,2019-10-24,True,3.6
852,Olivia,Garcia,bob.jones@enterprise.net,58,78773.56,Engineering,2016-09-29,True,1.0
853,Ivy,Rodriguez,charlie.johnson@business.org,54,72449.91,Finance,2020-12-17,False,4.8
854,Yara,Johnson,casey.taylor@corp.com,43,96982.45,Engineering,2020-05-05,True,1.9
855,Henry,Jones,wendy.lopez@corp.com,42,87495.97,Engineering,2019-08-24,True,1.4
856,Alex,White,xander.williams@firm.co,27,49012.12,HR,2025-05-05,True,4.1
857,Uma,Wilson,diana.taylor@business.org,27,70890.49,Sales,2020-01-27,True,3.0
858,Ivy,Taylor,uma.clark@corp.com,25,30650.09,Engineering,2021-10-24,True,2.7
859,Yara,Brown,charlie.jackson@firm.co,51,54196.93,Operations,2021-04-17,True,2.0
860,Yara,White,bob.wilson@business.org,32,71281.06,Engineering,2016-01-22,True,3.2
861,Quinn,Williams,henry.martinez@enterprise.net,51,52957.89,Sales,2018-01-04,True,2.1
862,Peter,Thomas,blake.hernandez@corp.com,52,70467.33,Marketing,2017-01-02,True,4.6
863,Uma,Anderson,wendy.clark@enterprise.net,45,64732.31,Sales,2023-10-01,True,1.9
864,Henry,Harris,kate.anderson@enterprise.net,30,75728.33,Marketing,2020-07-31,True,4.5
865,Ivy,Lopez,henry.williams@business.org,24,56516.02,Operations,2024-05-10,False,3.2
866,Olivia,Taylor,eve.harris@firm.co,52,46197.02,Marketing,2017-11-16,True,4.3
867,Charlie,Jackson,diana.jones@company.com,61,94562.54,Sales,2019-11-24,True,3.9
868,Wendy,Brown,frank.anderson@corp.com,58,55086.07,Engineering,2020-07-19,True,3.8
869,Jack,Anderson,kate.wilson@company.com,57,78200.21,Operations,2022-03-03,True,2.3
870,Henry,Taylor,rachel.lopez@business.org,45,93704.94,Marketing,2017-12-23,True,1.9
871,Ivy,Davis,olivia.martinez@corp.com,52,68253.4,Sales,2025-08-12,True,1.8
872,Kate,Martin,ivy.brown@company.com,27,47873.87,Finance,2025-07-29,True,4.4
873,Kate,Johnson,frank.sanchez@enterprise.net,23,61427.8,Engineering,2018-02-23,True,4.3
874,Casey,White,alex.thompson@firm.co,41,85350.82,Marketing,2023-05-06,False,2.8
875,Rachel,Sanchez,bob.miller@enterprise.net,49,69124.95,HR,2021-06-14,True,1.5
876,Charlie,Perez,eve.williams@business.org,32,40897.16,Engineering,2019-03-12,True,2.5
877,Eve,Taylor,liam.gonzalez@firm.co,25,76932.88,Finance,2024-07-30,True,3.5
878,Eve,Martinez,bob.perez@enterprise.net,36,80390.63,Operations,2022-01-22,True,2.8
879,Henry,Anderson,ivy.clark@business.org,27,57893.76,Operations,2021-08-26,True,4.1
880,Maya,Lee,alice.gonzalez@corp.com,51,77204.89,Finance,2018-11-02,False,5.0
881,Wendy,Smith,rachel.white@firm.co,59,69900.37,Sales,2016-01-16,True,1.8
882,Eve,Johnson,henry.brown@corp.com,23,61051.41,Operations,2022-10-18,True,2.8
883,Wendy,Thomas,diana.sanchez@business.org,36,39129.29,Operations,2023-08-11,True,2.7
884,Grace,Gonzalez,diana.smith@company.com,32,86559.08,Finance,2019-07-23,True,2.2
885,Charlie,Wilson,alex.harris@business.org,29,80184.22,HR,2022-10-05,True,1.8
886,Noah,Perez,eve.miller@corp.com,47,76677.73,Sales,2023-01-18,True,1.3
887,Noah,Brown,liam.perez@company.com,26,95890.52,Finance,2022-09-08,True,4.5
888,Kate,Thomas,sam.jackson@enterprise.net,27,83903.87,Operations,2020-06-03,True,2.7
889,Rachel,Thompson,drew.clark@company.com,47,78731.32,Marketing,2018-10-31,True,3.0
